CustomerID,Age,Income,Location,EmploymentStatus,LoanAmount,TenureMonths,InterestRate,LoanType,MissedPayments,DelaysDays,PartialPayments,InteractionAttempts,SentimentScore,ResponseTimeHours,AppUsageFrequency,WebsiteVisits,Complaints,Target,Age_Risk_Group,Payment_Faults,Loan_to_Income_Ratio,Monthly_DTI,Total_Interest_Payable,Customer_Friction_Index,Is_Education_Loan,Borrower_Persona
CUST1531,39,220492,Urban,Unemployed,924161,38,14.53,Auto,1,116,0,3,-0.69,54.74,0.27,15,2,1,Standard_Adult,1,4.191358416631896,1.3235868684100724,425221.87878333323,3.38,0,General Profile
CUST1532,46,1944189,Urban,Student,82597,61,10.45,Auto,4,105,0,7,0.15,45.25,0.99,34,0,0,Standard_Adult,4,0.04248403833166426,0.008357515737376576,43876.21470833333,0.0,0,General Profile
CUST1533,43,676611,Rural,Self-Employed,474873,43,8.51,Auto,0,162,3,7,0.65,58.97,0.82,37,0,0,Standard_Adult,3,0.7018404962378678,0.19586246406638172,144808.564075,0.0,0,General Profile
CUST1534,34,334297,Suburban,Unemployed,208248,53,10.09,Education,5,52,1,6,-0.91,33.08,0.99,22,1,1,Standard_Adult,6,0.622943071580062,0.14104371432001406,92803.98580000001,1.9100000000000001,1,Tough Adult (Strict Talk Route)
CUST1535,39,782510,Suburban,Student,784615,31,11.59,Personal,2,95,1,9,-0.16,57.68,0.17,12,0,0,Standard_Adult,3,1.002690061468863,0.3881380883105276,234920.26945833335,0.0,0,General Profile
CUST1536,56,753031,Urban,Salaried,748039,26,12.25,Business,1,4,1,8,-0.08,46.8,0.14,32,1,0,Low_Risk_Senior,2,0.9933707908439361,0.4584788265433551,198542.01791666663,1.08,0,General Profile
CUST1537,32,710551,Rural,Student,326629,17,8.11,Personal,1,15,1,3,0.58,0.76,0.5,28,1,0,Standard_Adult,2,0.45968410430778367,0.32448289715843553,37526.95019166666,0.42000000000000004,0,General Profile
CUST1538,62,1380105,Suburban,Student,430469,50,14.8,Education,1,16,1,6,-0.06,18.64,0.64,45,0,0,Low_Risk_Senior,2,0.31191032566362703,0.07485847815927048,265455.8833333334,0.0,1,General Profile
CUST1539,40,1951487,Urban,Salaried,745635,38,10.73,Auto,2,159,1,9,0.14,35.81,0.17,33,0,0,Standard_Adult,3,0.38208555834602026,0.12065859737242746,253354.34575,0.0,0,General Profile
CUST1540,31,1152063,Rural,Salaried,705408,33,7.95,Home,1,101,0,9,0.58,44.74,0.86,33,1,1,Standard_Adult,1,0.6122998481853857,0.22265449024923117,154219.824,0.42000000000000004,0,General Profile
CUST1541,30,1082965,Suburban,Salaried,982408,37,14.4,Auto,4,179,0,0,0.12,5.19,0.53,26,1,0,Standard_Adult,4,0.9071465836846067,0.29420970281662917,436189.15200000006,0.88,0,General Profile
CUST1542,28,1270740,Suburban,Self-Employed,651131,14,6.73,Business,3,19,1,3,-0.28,50.91,0.41,14,0,0,High_Risk_Youth,4,0.512403009270189,0.43920257937444773,51124.63568333334,0.0,0,General Profile
CUST1543,49,606752,Rural,Salaried,725697,9,14.72,Home,0,111,2,1,-0.83,39.36,0.6,49,1,1,Standard_Adult,2,1.1960356125731766,1.5947141500975688,80116.9488,1.83,0,Tough Adult (Strict Talk Route)
CUST1544,35,1949307,Rural,Self-Employed,678490,49,15.47,Auto,2,119,1,8,0.46,38.09,0.63,8,0,0,Standard_Adult,3,0.34806728750268684,0.08524096836800495,428596.47891666665,0.0,0,General Profile
CUST1545,52,1514442,Rural,Salaried,217618,34,12.75,Home,0,110,1,4,0.74,21.38,0.04,25,0,0,Low_Risk_Senior,1,0.14369516957400813,0.050715942202591104,78614.5025,0.0,0,Reliable Payer (Premium Service Route)
CUST1546,38,966513,Rural,Self-Employed,479922,42,12.85,Personal,0,0,2,2,0.94,43.03,1.0,2,2,0,Standard_Adult,2,0.49654996880538593,0.14187141965868172,215844.9195,0.1200000000000001,0,General Profile
CUST1547,36,1976970,Urban,Student,792189,37,9.17,Education,2,57,0,3,0.85,2.47,0.36,35,0,0,Standard_Adult,2,0.40070866022246165,0.12995956547755513,223984.838175,0.0,1,General Profile
CUST1548,26,944459,Rural,Unemployed,836978,20,14.4,Auto,3,92,0,5,0.59,5.13,0.06,46,2,1,High_Risk_Youth,3,0.8861983421196685,0.531719005271801,200874.72000000003,0.8200000000000001,0,Cooperative Youth (Struggling Help Route)
CUST1549,54,408713,Suburban,Student,752240,20,11.5,Business,2,171,1,9,0.29,52.97,0.85,4,1,0,Low_Risk_Senior,3,1.840509110304786,1.1043054661828717,144179.33333333334,0.71,0,General Profile
CUST1550,31,616758,Suburban,Student,911769,17,12.73,Personal,2,5,0,0,0.56,23.52,0.99,19,0,0,Standard_Adult,2,1.4783253723502574,1.0435237922472405,164429.941075,0.0,0,General Profile
CUST1551,45,431189,Urban,Salaried,567398,56,14.75,Auto,1,107,1,6,-0.14,25.31,0.82,19,0,1,Standard_Adult,2,1.315891639165192,0.28197677982111263,390558.9566666667,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1552,40,303182,Suburban,Self-Employed,820310,41,14.59,Personal,0,102,3,7,0.19,15.4,0.85,4,0,0,Standard_Adult,3,2.705668542327711,0.7919029879983542,408917.6990833333,0.0,0,General Profile
CUST1553,57,1969749,Suburban,Unemployed,815829,56,13.88,Business,2,49,0,6,-0.3,32.36,0.63,9,0,0,Low_Risk_Senior,2,0.414179166990312,0.08875267864078114,528439.6376000001,0.0,0,General Profile
CUST1554,42,1725025,Rural,Salaried,521994,17,8.88,Auto,3,117,1,6,-0.35,4.22,0.92,15,1,0,Standard_Adult,4,0.3026008318720019,0.213600587203766,65666.84520000001,1.35,0,General Profile
CUST1555,35,1326369,Suburban,Salaried,405866,26,14.52,Business,3,109,0,8,0.51,21.98,0.04,24,0,1,Standard_Adult,3,0.3059978030246485,0.14122975524214545,127685.44359999998,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1556,59,786721,Urban,Salaried,898415,55,11.54,Home,3,87,0,3,-0.09,38.19,0.77,43,0,1,Low_Risk_Senior,3,1.1419740924673423,0.24915798381105653,475186.66708333325,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1557,62,1103666,Rural,Student,470405,59,14.91,Business,3,19,0,6,-0.58,33.79,0.67,24,2,1,Low_Risk_Senior,3,0.4262204326308865,0.0866889015520447,344842.145375,3.16,0,Tough Adult (Strict Talk Route)
CUST1558,58,1072181,Rural,Self-Employed,135301,16,12.05,Home,0,13,0,8,-0.6,71.98,0.05,29,0,0,Low_Risk_Senior,0,0.1261923126785496,0.0946442345089122,21738.360666666667,0.0,0,Reliable Payer (Premium Service Route)
CUST1559,34,481430,Urban,Self-Employed,355032,37,9.61,Auto,1,132,1,4,0.72,28.3,0.54,13,0,0,Standard_Adult,2,0.7374530045904908,0.23917394743475381,105198.9402,0.0,0,General Profile
CUST1560,52,970943,Rural,Unemployed,624238,55,9.35,Home,2,168,0,1,0.36,28.17,0.52,21,0,1,Low_Risk_Senior,2,0.6429193062826551,0.14027330318894293,267511.9929166666,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1561,25,610343,Rural,Self-Employed,467235,57,10.68,Auto,1,39,2,4,0.09,36.51,0.69,42,0,1,High_Risk_Youth,3,0.7655285634471108,0.16116390809412862,237028.3155,0.0,0,Cooperative Youth (Struggling Help Route)
CUST1562,55,1884241,Urban,Self-Employed,471021,41,12.82,Auto,4,33,0,3,-0.2,14.11,0.08,27,0,0,Low_Risk_Senior,4,0.24997916933131165,0.07316463492623755,206315.04835,0.0,0,General Profile
CUST1563,43,1103535,Rural,Salaried,112698,27,9.7,Education,0,123,3,7,-0.14,63.16,0.81,29,1,1,Standard_Adult,3,0.10212453614973697,0.04538868273321644,24596.338499999998,1.1400000000000001,1,Cooperative Adult (Struggling Help Route)
CUST1564,49,1954585,Urban,Salaried,435978,43,11.13,Auto,1,44,0,4,-0.89,41.42,0.14,18,0,0,Standard_Adult,1,0.22305399867491052,0.06224762753718433,173878.92585000003,0.0,0,Reliable Payer (Premium Service Route)
CUST1565,64,1931585,Urban,Student,246630,38,9.24,Home,4,79,1,8,-0.09,14.24,0.42,37,0,0,Low_Risk_Senior,5,0.12768270617135669,0.04032085458042843,72163.938,0.0,0,General Profile
CUST1566,32,1084159,Suburban,Salaried,163534,18,13.63,Education,1,70,3,8,0.59,57.23,0.88,41,1,1,Standard_Adult,4,0.1508394986344254,0.10055966575628361,33434.5263,0.41000000000000003,1,Cooperative Adult (Struggling Help Route)
CUST1567,39,732890,Suburban,Salaried,149978,30,10.37,Education,2,154,0,2,-0.22,2.95,0.56,19,0,1,Standard_Adult,2,0.2046391682244266,0.08185566728977063,38881.7965,0.0,1,Cooperative Adult (Struggling Help Route)
CUST1568,31,1900027,Rural,Salaried,511641,55,6.85,Auto,4,77,2,9,-0.23,70.75,0.38,34,1,0,Standard_Adult,6,0.26928091021864425,0.05875219859315875,160633.95562499997,1.23,0,General Profile
CUST1569,29,759051,Rural,Salaried,653365,55,7.51,Business,2,77,0,5,-0.97,62.36,0.05,21,0,1,High_Risk_Youth,2,0.860765613904731,0.18780340667012313,224893.6777083333,0.0,0,Cooperative Youth (Struggling Help Route)
CUST1570,30,1955262,Urban,Student,877777,38,7.02,Business,3,171,0,5,-0.08,41.94,0.67,14,0,0,Standard_Adult,3,0.4489306292455947,0.14176756713018782,195129.8271,0.0,0,General Profile
CUST1571,64,330346,Rural,Salaried,580764,42,10.94,Education,1,32,1,3,-0.95,8.46,0.99,10,1,0,Low_Risk_Senior,2,1.7580476227954933,0.5022993207987124,222374.5356,1.95,1,General Profile
CUST1572,37,983656,Urban,Unemployed,672129,37,7.3,Auto,2,32,2,9,0.14,15.89,0.91,33,1,1,Standard_Adult,4,0.6832968029473718,0.22160977392887737,151285.03574999998,0.86,0,Cooperative Adult (Struggling Help Route)
CUST1573,59,425359,Urban,Unemployed,535659,20,7.07,Business,1,43,2,2,0.01,20.48,0.72,23,0,1,Low_Risk_Senior,3,1.259310370769162,0.7555862224614972,63118.4855,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1574,26,1195586,Rural,Unemployed,672893,47,14.2,Auto,3,19,1,0,0.68,17.73,0.11,5,1,1,High_Risk_Youth,4,0.5628143855816311,0.1436972899357356,374240.6568333333,0.31999999999999995,0,Cooperative Youth (Struggling Help Route)
CUST1575,32,1141269,Urban,Unemployed,980165,42,13.52,Auto,3,110,1,6,0.16,36.07,0.24,16,0,0,Standard_Adult,4,0.8588378375299776,0.2453822392942793,463814.078,0.0,0,General Profile
CUST1576,59,1668355,Suburban,Salaried,414016,8,9.84,Education,1,163,1,4,-0.35,68.04,0.19,27,0,0,Low_Risk_Senior,2,0.24815821572746807,0.3722373235912021,27159.4496,0.0,1,General Profile
CUST1577,62,1184835,Rural,Unemployed,66765,21,14.68,Education,3,6,0,9,0.03,32.26,0.36,49,1,1,Low_Risk_Senior,3,0.056349618301282454,0.03219978188644712,17151.928499999998,0.97,1,Cooperative Adult (Struggling Help Route)
CUST1578,29,626446,Suburban,Salaried,167347,9,6.7,Personal,3,159,1,6,0.4,47.8,0.24,30,0,0,High_Risk_Youth,4,0.2671371514863212,0.3561828686484283,8409.18675,0.0,0,General Profile
CUST1579,48,1526555,Rural,Student,984452,27,11.32,Business,3,166,2,0,-0.81,49.73,0.24,35,0,0,Standard_Adult,5,0.6448847241009986,0.28661543293377717,250739.92440000002,0.0,0,General Profile
CUST1580,21,561184,Urban,Unemployed,718084,15,11.34,Business,2,23,1,7,0.24,62.82,0.62,8,0,0,High_Risk_Youth,3,1.279587443690483,1.0236699549523864,101788.407,0.0,0,General Profile
CUST1581,24,1151957,Rural,Self-Employed,861748,26,10.29,Business,0,69,0,2,0.83,2.92,0.32,9,0,1,High_Risk_Youth,0,0.7480730617549093,0.3452644900407273,192126.71659999996,0.0,0,General Profile
CUST1582,50,1019222,Suburban,Unemployed,977384,32,9.97,Home,4,111,2,6,-0.4,29.41,0.68,20,0,0,Low_Risk_Senior,6,0.9589510430504836,0.3596066411439313,259853.82613333338,0.0,0,General Profile
CUST1583,56,515465,Urban,Unemployed,881413,11,10.87,Auto,1,103,1,2,0.25,56.61,0.95,33,0,1,Low_Risk_Senior,2,1.709937629130979,1.8653865045065223,87825.46034166667,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1584,58,1273820,Rural,Salaried,92297,36,10.13,Education,2,53,1,2,0.64,58.76,0.64,30,1,0,Low_Risk_Senior,3,0.0724568620370225,0.024152287345674168,28049.058300000004,0.36,1,General Profile
CUST1585,39,1451650,Rural,Unemployed,172758,25,12.41,Business,2,37,2,9,0.02,66.8,0.75,28,0,1,Standard_Adult,4,0.11900802535046326,0.05712385216822237,44665.14125000001,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1586,28,1346431,Rural,Self-Employed,459519,49,7.45,Personal,1,73,2,8,0.44,50.75,0.75,42,2,1,High_Risk_Youth,3,0.34128670537145983,0.08358041764199016,139789.50912499998,1.12,0,Cooperative Youth (Struggling Help Route)
CUST1587,22,626766,Suburban,Salaried,509291,8,7.78,Business,2,79,1,1,-0.38,18.03,0.33,42,0,1,High_Risk_Youth,3,0.8125696033288341,1.218854404993251,26415.226533333334,0.0,0,Cooperative Youth (Struggling Help Route)
CUST1588,43,1892491,Suburban,Salaried,520203,17,8.53,Auto,6,31,0,3,-0.39,36.66,0.01,10,2,1,Standard_Adult,6,0.2748773970391405,0.19403110379233443,62862.197524999996,2.7800000000000002,0,Tough Adult (Strict Talk Route)
CUST1589,38,1206330,Rural,Student,818037,48,8.63,Auto,0,44,1,5,0.34,2.81,0.06,32,0,0,Standard_Adult,1,0.6781204148118674,0.16953010370296684,282386.3724,0.0,0,Reliable Payer (Premium Service Route)
CUST1590,28,1459558,Urban,Student,384450,32,11.16,Education,4,60,2,2,0.41,46.76,0.28,45,0,1,High_Risk_Youth,6,0.263401659954589,0.09877562248297088,114412.32,0.0,1,Cooperative Youth (Struggling Help Route)
CUST1591,45,391318,Urban,Unemployed,632695,25,7.35,Home,2,52,2,9,0.87,40.13,0.69,0,1,1,Standard_Adult,4,1.6168308127916426,0.7760787901399885,96881.421875,0.13,0,Cooperative Adult (Struggling Help Route)
CUST1592,24,332617,Suburban,Student,501123,54,13.58,Education,1,127,1,9,-0.55,48.18,0.91,20,0,0,High_Risk_Youth,2,1.5066066977935584,0.3348014883985685,306236.2653,0.0,1,General Profile
CUST1593,57,1210176,Urban,Student,767966,26,8.63,Business,2,178,1,6,-0.06,67.01,0.96,22,0,0,Low_Risk_Senior,3,0.6345903405785605,0.29288784949779717,143596.84256666666,0.0,0,General Profile
CUST1594,26,1876735,Suburban,Student,639144,27,8.38,Personal,4,75,1,6,-0.5,49.64,0.03,8,1,1,High_Risk_Youth,5,0.34056166693752715,0.15136074086112317,120510.60120000002,1.5,0,Cooperative Youth (Struggling Help Route)
CUST1595,52,1694516,Rural,Salaried,843315,30,12.74,Education,1,26,1,4,-0.84,23.41,0.99,0,2,1,Low_Risk_Senior,2,0.49767308187116555,0.19906923274846625,268595.8275,3.6799999999999997,1,Tough Adult (Strict Talk Route)
CUST1596,39,262083,Suburban,Salaried,727549,15,6.52,Home,2,165,0,2,-0.19,14.71,0.32,20,0,1,Standard_Adult,2,2.776025152337237,2.2208201218697896,59295.2435,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1597,64,987721,Suburban,Salaried,160036,52,11.57,Education,2,61,1,1,-0.25,61.61,0.84,21,0,1,Low_Risk_Senior,3,0.16202551125267156,0.03739050259677036,80236.71586666667,0.0,1,Cooperative Adult (Struggling Help Route)
CUST1598,60,262786,Rural,Student,87789,41,12.33,Auto,5,17,1,3,-0.46,14.39,0.18,3,3,1,Low_Risk_Senior,6,0.334070308159491,0.09777667555887541,36983.310975,4.38,0,Tough Adult (Strict Talk Route)
CUST1599,46,663461,Urban,Salaried,817263,32,8.13,Business,1,126,1,3,-0.41,12.06,0.06,0,0,1,Standard_Adult,2,1.2318176953882745,0.461931635770603,177182.61840000004,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1600,30,1395468,Suburban,Student,467152,10,7.16,Business,0,108,0,7,-0.28,15.27,0.38,9,0,0,Standard_Adult,0,0.3347636778485784,0.40171641341829406,27873.40266666667,0.0,0,Reliable Payer (Premium Service Route)
CUST1601,47,756990,Suburban,Salaried,1000035,10,9.59,Business,2,102,1,7,0.98,36.88,0.86,14,0,0,Standard_Adult,3,1.3210676495065985,1.5852811794079182,79919.46375,0.0,0,General Profile
CUST1602,39,472228,Rural,Salaried,694727,55,6.84,Business,1,76,2,4,0.57,9.38,0.22,35,1,0,Standard_Adult,3,1.4711685880549226,0.3209822373938013,217796.91449999998,0.43000000000000005,0,General Profile
CUST1603,60,1285077,Urban,Self-Employed,341128,25,7.99,Business,0,116,0,5,-0.86,67.58,0.15,28,0,1,Low_Risk_Senior,0,0.2654533541569883,0.12741760999535437,56783.598333333335,0.0,0,General Profile
CUST1604,23,643671,Suburban,Unemployed,519817,19,8.86,Business,1,103,3,7,0.74,69.59,0.91,45,0,1,High_Risk_Youth,4,0.8075818236335022,0.5100516780843172,72921.66148333333,0.0,0,Cooperative Youth (Struggling Help Route)
CUST1605,33,1130640,Rural,Student,820967,54,9.51,Personal,1,157,1,0,0.27,70.13,0.94,4,0,1,Standard_Adult,2,0.7261082218920257,0.1613573826426724,351332.82765,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1606,47,1208581,Suburban,Self-Employed,604118,9,10.6,Home,2,48,2,4,0.78,3.3,0.01,28,0,1,Standard_Adult,4,0.49985727063390867,0.6664763608452116,48027.381,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1607,39,545129,Rural,Salaried,154514,59,11.87,Business,2,168,1,3,-0.32,68.15,0.73,46,0,1,Standard_Adult,3,0.28344483599294845,0.05764979715110816,90175.65801666667,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1608,49,1884060,Urban,Student,801177,53,11.44,Home,2,115,1,3,-0.07,71.82,0.31,46,1,0,Standard_Adult,3,0.42523964204961623,0.09628067367161124,404808.0322,1.07,0,General Profile
CUST1609,29,246472,Urban,Salaried,352413,46,7.96,Business,0,140,1,1,0.79,67.88,0.37,26,1,1,High_Risk_Youth,1,1.4298297575383816,0.37299906718392567,107532.95340000001,0.20999999999999996,0,General Profile
CUST1610,61,1608980,Urban,Unemployed,524703,27,7.56,Education,3,161,2,9,-0.45,48.47,0.47,24,1,1,Low_Risk_Senior,5,0.326109087745031,0.14493737233112491,89251.98030000001,1.45,1,Cooperative Adult (Struggling Help Route)
CUST1611,59,1839247,Urban,Self-Employed,75277,42,13.97,Business,1,99,0,0,0.83,50.64,0.43,15,1,0,Low_Risk_Senior,1,0.04092816244908922,0.011693760699739776,36806.689150000006,0.17000000000000004,0,Reliable Payer (Premium Service Route)
CUST1612,21,961968,Suburban,Unemployed,208332,32,11.25,Auto,1,124,1,5,0.66,9.24,0.51,15,0,0,High_Risk_Youth,2,0.21656853450426625,0.08121320043909984,62499.600000000006,0.0,0,General Profile
CUST1613,22,1507556,Suburban,Self-Employed,128842,21,14.19,Personal,3,24,1,6,0.96,63.01,0.58,35,0,0,High_Risk_Youth,4,0.08546415522872783,0.048836660130701606,31994.689649999997,0.0,0,General Profile
CUST1614,34,1765463,Urban,Salaried,403133,18,9.36,Education,1,127,1,4,-0.35,4.76,0.47,24,0,0,Standard_Adult,2,0.22834406611750005,0.1522293774116667,56599.87319999999,0.0,1,General Profile
CUST1615,49,1051430,Urban,Unemployed,763110,37,11.22,Education,0,99,0,7,-0.53,23.22,0.7,40,1,1,Standard_Adult,0,0.7257829812731232,0.23538907500749942,263997.90450000006,1.53,1,General Profile
CUST1616,44,871351,Urban,Unemployed,450025,18,11.35,Auto,1,145,0,8,-0.34,71.37,0.72,0,0,1,Standard_Adult,1,0.5164681052756007,0.3443120701837339,76616.75624999999,0.0,0,General Profile
CUST1617,52,1876571,Suburban,Salaried,459637,25,9.61,Business,2,4,1,1,0.91,30.7,0.44,4,0,0,Low_Risk_Senior,3,0.24493451087115808,0.11756856521815588,92023.15770833332,0.0,0,General Profile
CUST1618,58,246736,Urban,Unemployed,98582,31,10.69,Personal,2,18,2,3,-0.33,9.88,0.14,40,2,1,Low_Risk_Senior,4,0.39954445237014463,0.15466236865941083,27224.240816666665,2.66,0,Tough Adult (Strict Talk Route)
CUST1619,26,1350180,Urban,Student,99123,60,10.27,Education,1,169,1,8,0.13,69.8,0.64,19,0,0,High_Risk_Youth,2,0.07341465582366795,0.014682931164733591,50899.6605,0.0,1,General Profile
CUST1620,65,944775,Urban,Self-Employed,472853,22,8.71,Personal,1,17,1,4,-0.19,70.87,0.77,4,2,0,Low_Risk_Senior,2,0.5004927099044746,0.27299602358425884,75506.74321666667,2.38,0,General Profile
CUST1621,53,1969318,Rural,Self-Employed,763742,28,9.48,Education,4,120,1,2,-0.21,13.87,0.64,35,0,0,Low_Risk_Senior,5,0.38782055513634667,0.16620880934414858,168939.73040000003,0.0,1,General Profile
CUST1622,41,317921,Urban,Self-Employed,301972,17,12.73,Business,3,31,1,5,-0.61,62.33,0.59,28,1,1,Standard_Adult,4,0.9498334491902076,0.6704706700166172,54458.133766666666,1.6099999999999999,0,Tough Adult (Strict Talk Route)
CUST1623,36,481126,Rural,Student,171659,28,13.88,Education,0,148,1,2,0.07,28.42,0.23,47,0,0,Standard_Adult,1,0.35678595627756554,0.15290826697609952,55594.62813333334,0.0,1,Reliable Payer (Premium Service Route)
CUST1624,42,261020,Rural,Self-Employed,109600,48,9.86,Education,1,9,1,4,0.7,27.77,0.65,33,1,0,Standard_Adult,2,0.419891196076929,0.10497279901923225,43226.24,0.30000000000000004,1,General Profile
CUST1625,30,677479,Urban,Salaried,166994,10,9.51,Home,3,36,2,2,-0.9,19.28,0.33,47,1,0,Standard_Adult,5,0.24649324923724572,0.2957918990846949,13234.2745,1.9,0,Rude but Reliable (De-escalation & Calm Down Route)
CUST1626,58,707293,Rural,Unemployed,792270,30,7.66,Business,3,176,2,5,0.78,3.7,0.92,17,1,1,Low_Risk_Senior,5,1.1201439855901303,0.44805759423605207,151719.705,0.21999999999999997,0,Cooperative Adult (Struggling Help Route)
CUST1627,56,512849,Urban,Student,268996,45,11.77,Auto,1,85,1,9,0.33,19.66,0.65,1,1,1,Low_Risk_Senior,2,0.5245130632993337,0.13987015021315566,118728.1095,0.6699999999999999,0,Cooperative Adult (Struggling Help Route)
CUST1628,56,560149,Suburban,Self-Employed,891229,30,8.75,Auto,2,12,1,4,0.23,4.35,0.28,15,0,0,Low_Risk_Senior,3,1.5910570223279876,0.6364228089311951,194956.34374999997,0.0,0,General Profile
CUST1629,39,770483,Suburban,Salaried,770012,45,14.6,Business,3,144,1,8,0.25,66.59,0.47,28,0,1,Standard_Adult,4,0.9993886951431764,0.26650365203818044,421581.56999999995,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1630,39,1507523,Suburban,Unemployed,686779,61,8.87,Auto,1,8,0,2,-0.41,47.81,0.85,32,1,0,Standard_Adult,1,0.4555678420826747,0.08961990336052617,309662.9279416666,1.41,0,General Profile
CUST1631,38,1353781,Suburban,Unemployed,325491,16,9.45,Business,0,87,1,5,-0.17,63.89,0.34,15,0,1,Standard_Adult,1,0.24043105938109635,0.18032329453582227,41011.865999999995,0.0,0,General Profile
CUST1632,61,570786,Rural,Student,123497,28,11.73,Auto,2,171,0,7,0.6,51.79,0.53,34,0,0,Low_Risk_Senior,2,0.21636305025000613,0.09272702153571692,33801.1289,0.0,0,General Profile
CUST1633,33,1741953,Urban,Student,780434,25,13.21,Home,3,45,5,6,-0.39,9.89,0.68,46,0,1,Standard_Adult,8,0.44802242081158333,0.21505076198956,214781.94041666668,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1634,34,496811,Urban,Student,458501,7,9.99,Auto,2,135,1,5,-0.06,67.75,0.75,42,1,1,Standard_Adult,3,0.9228881808172524,1.5820940242581472,26719.145775000005,1.06,0,Cooperative Adult (Struggling Help Route)
CUST1635,50,812729,Urban,Salaried,764639,14,10.19,Education,3,118,0,1,-0.96,64.84,0.17,41,0,0,Low_Risk_Senior,3,0.9408289848153567,0.8064248441274485,90902.83311666668,0.0,1,General Profile
CUST1636,20,1319800,Suburban,Salaried,135015,8,14.86,Business,0,164,1,6,0.47,25.39,0.57,16,0,0,High_Risk_Youth,1,0.10229959084709804,0.15344938627064708,13375.485999999999,0.0,0,Reliable Payer (Premium Service Route)
CUST1637,24,1051935,Suburban,Student,976727,7,6.99,Personal,2,18,0,7,-0.16,8.47,0.91,3,2,1,High_Risk_Youth,2,0.9285050882421443,1.5917230084151046,39826.043425,2.32,0,Tough Youth (Strict Talk Route)
CUST1638,37,743037,Urban,Self-Employed,356930,19,14.51,Personal,4,173,2,0,0.05,50.85,0.97,48,0,0,Standard_Adult,6,0.4803663882148534,0.30338929781990737,82001.69308333333,0.0,0,General Profile
CUST1639,43,1060835,Suburban,Unemployed,431111,46,7.57,Business,4,93,2,8,-0.77,52.58,0.66,3,0,0,Standard_Adult,6,0.4063883638831675,0.10601435579560892,125101.22701666669,0.0,0,General Profile
CUST1640,30,1902169,Urban,Unemployed,556232,19,13.58,Home,2,25,2,3,0.98,64.62,0.98,24,0,0,Standard_Adult,4,0.2924198638501626,0.18468622980010269,119599.15053333333,0.0,0,General Profile
CUST1641,31,1426764,Urban,Salaried,352235,26,12.25,Auto,2,45,2,7,-0.4,4.26,0.57,32,0,0,Standard_Adult,4,0.2468768485888346,0.11394316088715442,93489.03958333332,0.0,0,General Profile
CUST1642,31,1379994,Urban,Unemployed,822580,27,9.11,Home,1,117,2,9,0.27,10.63,0.44,13,1,1,Standard_Adult,3,0.5960750553987916,0.26492224684390736,168608.3355,0.73,0,Cooperative Adult (Struggling Help Route)
CUST1643,52,1784945,Urban,Self-Employed,475733,56,13.43,Personal,1,45,0,6,0.16,43.27,0.55,23,0,0,Low_Risk_Senior,1,0.2665252990988518,0.057112564092611104,298157.7288666667,0.0,0,Reliable Payer (Premium Service Route)
CUST1644,35,1052232,Urban,Unemployed,220183,51,7.11,Business,0,13,4,9,0.57,44.77,0.12,10,1,1,Standard_Adult,4,0.2092532825460545,0.04923606648142458,66533.798025,0.43000000000000005,0,Cooperative Adult (Struggling Help Route)
CUST1645,29,600816,Urban,Salaried,147935,23,8.93,Business,2,84,1,6,-0.41,2.9,0.4,24,1,1,High_Risk_Youth,3,0.24622346941492904,0.12846441882518037,25320.308041666667,1.41,0,Cooperative Youth (Struggling Help Route)
CUST1646,59,838930,Urban,Salaried,283701,35,11.22,Home,0,62,0,1,0.51,28.88,0.46,27,0,0,Low_Risk_Senior,0,0.3381700499445722,0.11594401712385335,92841.15225,0.0,0,Reliable Payer (Premium Service Route)
CUST1647,32,1354658,Suburban,Self-Employed,266734,51,9.39,Home,1,71,2,0,-0.23,42.27,0.85,6,0,0,Standard_Adult,3,0.19690135812876755,0.046329731324415896,106446.87105000002,0.0,0,General Profile
CUST1648,43,786797,Urban,Self-Employed,457969,20,11.69,Auto,3,2,1,3,-0.18,53.26,0.76,48,0,0,Standard_Adult,4,0.5820675472834798,0.34924052837008784,89227.62683333333,0.0,0,General Profile
CUST1649,48,359477,Urban,Unemployed,251579,56,6.2,Education,0,27,0,1,0.35,23.1,0.6,35,0,0,Standard_Adult,0,0.6998472781290597,0.14996727388479852,72790.19066666666,0.0,1,Reliable Payer (Premium Service Route)
CUST1650,27,594718,Suburban,Unemployed,307541,25,7.19,Education,2,124,0,7,0.57,35.1,0.35,9,0,1,High_Risk_Youth,2,0.5171207193997828,0.2482179453118957,46067.07895833334,0.0,1,Cooperative Youth (Struggling Help Route)
